Year,LapNumber,RaceProgress,Stint,TyreLife,LapTime_Delta_Clean,laptime_pct_above_median,cumulative_degradation_clean,Position,position_vs_start,PitNextLap,is_wet_lap,neutralised_lap,track_temp_mean,humidity_mean,rainfall_any,wind_speed_mean,circuit_overtaking,circuit_is_street,circuit_deg_tier,laptime_trend,deg_trend,neutralised_prev,Compound_enc,car_tier_enc,circuit_avg_tyre_life,circuit_pit_rate
2025,36,0.4736842105263157,3,3.0,-0.1490000000000009,-1.2808849547643986,-0.1490000000000009,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.16631970218727266,-0.1490000000000009,0,1,2,15.05,0.0251
2025,37,0.4868421052631579,3,4.0,-0.0279999999999915,-1.3121396639002525,-0.1769999999999925,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.03125470913585393,-0.027999999999991587,0,1,2,15.05,0.0251
2025,38,0.5,3,5.0,0.1580000000000012,-1.1357738052050237,-0.0189999999999912,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.1763658586952288,0.1580000000000013,0,1,2,15.05,0.0251
2025,39,0.5131578947368421,3,6.0,0.3010000000000019,-0.7997856819944928,0.2820000000000107,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.33598812321053084,0.3010000000000019,0,1,2,15.05,0.0251
2025,40,0.5263157894736842,3,7.0,0.8519999999999897,0.15125046742533,1.1340000000000003,19,-4.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.9510361494198228,0.8519999999999897,0,1,2,15.05,0.0251
2025,41,0.5394736842105263,3,8.0,-0.9449999999999932,-0.903595965910042,0.1890000000000071,18,-3.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-1.054846433335372,-0.9449999999999932,0,1,2,15.05,0.0251
2025,42,0.5526315789473685,3,9.0,0.0679999999999978,-0.827691672294377,0.257000000000005,18,-3.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.07590429361566498,0.0679999999999979,0,1,2,15.05,0.0251
2025,43,0.5657894736842105,3,10.0,-0.4539999999999935,-1.3344644561401502,-0.1969999999999885,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.5067727838457732,-0.4539999999999935,0,1,2,15.05,0.0251
2025,44,0.5789473684210527,3,11.0,0.1159999999999996,-1.2049806611487175,-0.0809999999999888,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.1294837949914327,0.11599999999999969,0,1,2,15.05,0.0251
2025,45,0.5921052631578947,3,12.0,-0.1400000000000005,-1.3612542068280338,-0.2209999999999894,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.15627354567931628,-0.1400000000000006,0,1,2,15.05,0.0251
